id,date,message,views,forwards,pinned,media,reactions,replies
341717,2026-02-28 19:10:52+00:00,"Для очень непонятных напиши ещё раз тут, как для первого класса . товар стоимостью например в 24000 раньше ям продавал покупателю за 17000 , сейчас за 22000 с учётом участия в бестселлерах. На озоне он с такой же ценой продаётся за 16000 автоматом. Пропали скидки, а комиссия не уменьшилась, осталась одинаковая с озоном",,,False,,,1.0
341716,2026-02-28 19:06:03+00:00,"Опять отписка, пишете совсем не о том что спрашивал.",,,False,,,
341715,2026-02-28 18:57:16+00:00,"Здравствуйте, Александр!

Видим ваше обращение в личных сообщениях, сейчас ответим вам там ✍",,,False,,,
341713,2026-02-28 18:48:50+00:00,"ID 216554695, 25530631.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 2, 28, 18, 57, 35, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",
341711,2026-02-28 18:47:55+00:00,"Видно они могут только вопросы продвижение и и деньги на буст выпрашивать, а остальное не в их компетенции",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💯'), count=6, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=436742385), date=datetime.datetime(2026, 3, 2, 14, 55, 51, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=1668862456), date=datetime.datetime(2026, 3, 2, 6, 18, 19, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=7570757869), date=datetime.datetime(2026, 3, 2, 3, 39, 58, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False)], top_reactors=[])",0.0
341710,2026-02-28 18:46:20+00:00,"Куда пропадают персональные менеджеры, когда они нужны? Неделю не выходят на связь, обещают перезвонить и тишина!",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💯'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=7570757869), date=datetime.datetime(2026, 3, 2, 3, 39, 49, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🔥'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=294409488), date=datetime.datetime(2026, 3, 1, 11, 18, 8, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=297943778), date=datetime.datetime(2026, 2, 28, 19, 22, 30, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🔥'), big=False, unread=False, my=False)], top_reactors=[])",2.0
341705,2026-02-28 18:43:52+00:00,"Здравствуйте, Елена!

Подскажите, пожалуйста, ID вашего магазина и номер возврата, чтобы мы проверили информацию. Уточним, что покупатель может оформить заявку на возврат без дополнительных фотографий. 

Вы можете оспорить возврат денег покупателю после получения возврата. Для этого снимите процесс его распаковки на видео так, чтобы был виден номер возврата и все ярлыки на упаковке, а также покажите товар со всех сторон и укажите на признаки брака, если они есть.

Получить компенсацию за такой товар можно с помощью претензии. Образец и инструкцию по заполнению можно посмотреть в Справке, а готовый файл с подписью и печатью, если вы с ней работаете, пришлите нам через обращение в личном кабинете в разделе ""Общение"" → ""Претензии""",,,False,"MessageMediaWebPage(webpage=WebPage(id=8953082221402919898, url='https://yandex.ru/support/marketplace/ru/communication/claims', display_url='yandex.ru/support/marketplace/ru/communication/claims', hash=0, has_large_media=False, video_cover_photo=False, type='article', site_name='yandex.ru', title='Подать претензию |', description='Кто может подать претензию. Только владелец кабинета или бизнеса. У сотрудников с другими ролями такой возможности нет. Какие бывают роли.', photo=None, embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
341696,2026-02-28 18:23:22+00:00,"Подскажите пожалуйста , на каком основании вы подтверждаете возврат товара, когда покупатель не предоставил дополнительные фото товара?",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=7570757869), date=datetime.datetime(2026, 3, 2, 3, 39, 32, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👍'), big=False, unread=False, my=False)], top_reactors=[])",4.0
341648,2026-02-28 15:59:25+00:00,Там брак или товары на вывоз можно переместить между определёнными складами,,,False,,,
341642,2026-02-28 15:48:40+00:00,"Здравствуйте, Андрей!

Поделитесь, пожалуйста, ID вашего магазина и SKU товаров, у которых не принята категория. Всё проверим. Данные можно прислать нам в личные сообщения",,,False,"MessageMediaWebPage(webpage=WebPage(id=9170793121480526244, url='https://t.me/YandexMarketSupportBot', display_url='t.me/YandexMarketSupportBot', hash=0, has_large_media=False, video_cover_photo=False, type='telegram_bot', site_name='Telegram', title='Поддержка продавцов Маркета', description='Помощь по вопросам в чате продавцов Яндекс Маркета', photo=Photo(id=5330393034308837332, access_hash=-8580071813205938289, file_reference=b""\x00i\xc2rf\xe51\xd5\xa0\x01\x06\xb8\x1d<\xff\xdd\xa3\xe9m\x84'"", date=datetime.datetime(2024, 11, 21, 13, 8, 1, tzinfo=datetime.timezone.utc), sizes=[PhotoSize(type='a', w=160, h=160, size=4803), PhotoSize(type='b', w=320, h=320, size=10560), PhotoSize(type='c', w=640, h=640, size=23319), PhotoStrippedSize(type='i', bytes=b""\x01((\xa7E\x15\xafcd\x91\xc6$\x91A\x90\xf2\x01\xfe\x1a`d\xedlgi\xc7\xae)+\xa5\xaa7\xd6I$fH\xd4\t\x07$\x0f\xe2\xa0\x0c\x8a(\xa2\x81\n\xb8\xde\xb9\xe9\x91\x9a\xdf\xb9\xf3\xbc\xaf\xf4}\xbb\xf3\xdf\xd2\xb9\xfa\xdf\xb4\xf3>\xcc\x9eh\xc3b\x81\x8d0\xc8'\xf3\x8c\xa7\xeecgl\xd2Y\xcc\xcf\x1e%\x926\x93=\x14\x83\xc53Q'djr\x11\x9f\rU\xe6\xb5Xm\xcc\xf1\x10\xac\x08+\x8f_AH\x0c\xf7\xc6\xf6\xc7L\x9cQO\xb8P\xb7\x12\x05\x18\x01\xbazQLDt\xef1\xff\x00\xbe\xdf\xf7\xd1\xa2\x8a\x00U\x99\xd7!\x8e\xf5<\x15c\x90i\xc2TNc\x8b\r\xd8\xb3g\x1fAE\x14\x0c\x8b\xa9\xc9\xa2\x8a(\x11"")], dc_id=2, has_stickers=False, video_sizes=[]), embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=True)",,
341639,2026-02-28 15:46:14+00:00,"Простите, что запутали вас по телефону 🙏

Переместить товары между складами для продажи не получится. Перемещение товаров доступно только на склад вывоза",,,False,,,
341638,2026-02-28 15:45:25+00:00,"Что вы там опять делаете???? Опять что то тестируете???? как же вы уже всех ....... Почему опять в каталоге появились товары с не принятой категорией, новые товары не добавляли. Верните как было раньше",,,False,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5267390305076451172, access_hash=-3860495502181651363, file_reference=b""\x02~\xc0\xb8\\\x00\x056\x86i\xc2rf\xe2\xf8\xe0.sGW\x18\x19\xd2O\x88\xde\x0c\xb3'"", date=datetime.datetime(2026, 2, 28, 15, 45, 25, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b'\x01(%\xd7-\xf5\xfc\xa9CqF(\xc5\x00!n{\xfeTo\x1e\x87\xf2\xa5\xc5\x18\xa0\x034Q\x8a(\x00\xe7\xb5\x03=\xe8#\xde\x94\x0f|\xd0\x02s\xdb\x14|\xde\x83\xf3\xa0\x8c\xf7""\x8c\x1fS@\x0bE\x14P\x02\x11\x9fZQ\xc5\x14P\x02\x11\x9f_\xce\x8c\x0f\x7f\xce\x8a(\x01h\xa2\x8a\x00'), PhotoSize(type='m', w=299, h=320, size=10515), PhotoSizeProgressive(type='x', w=360, h=385, sizes=[1739, 3355, 6177, 8487, 12524])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)","MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=3, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=1771207005), date=datetime.datetime(2026, 3, 1, 9, 27, 59, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=877748306), date=datetime.datetime(2026, 2, 28, 15, 46, 50, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 2, 28, 15, 46, 23, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",1.0
341630,2026-02-28 15:34:46+00:00,"А по телефону сказали есть 🤣ну ладно, я в общем так и думала",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 2, 28, 15, 35, 21, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",1.0
341627,2026-02-28 15:34:02+00:00,"Здравствуйте!

Сейчас на Маркете нет услуги перемещения товаров для продажи с одного склада на другой.

Если такая возможность появится, то мы обязательно расскажем об этом в новостях на сайте для партнеров и в Telegram.

Для поставки товаров в другой регион можно воспользоваться транзитными складами 🤝",,,False,"MessageMediaWebPage(webpage=WebPageEmpty(id=3843990409491248160, url='https://partner.market.yandex.ru/business/216593987/news?euid=254644148&campaignId=0&topicFilter=all&platformTypeFilter=all&periodFilter=all'), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
341620,2026-02-28 15:20:32+00:00,"Евгений Ласточкин
Вам вынесено предупреждение (2/3)
Причина: сообщение содержит стоп-слова 🤐",,,False,,,0.0
341615,2026-02-28 15:16:09+00:00,Скажите есть возможность на ЯМ перемещения остатков между складами ?,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 2, 28, 15, 16, 39, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",2.0
341612,2026-02-28 15:14:29+00:00,"Здравствуйте, Дмитрий!

Мы уже разбираемся в возникшей ситуации и обязательно напишем вам. Дождитесь, пожалуйста, когда ваша претензия будет рассмотрена и по ней будет вынесено решение",,,False,,,
341608,2026-02-28 15:11:13+00:00,Ничего личного просто бизнес.,,,False,,,
341607,2026-02-28 15:09:39+00:00,"Пытался открыть магазин на маркете, что то смог - что то нет, купил услугу консультации... никто не звонил сначала... вобщем так и не смог ничего довести до конца сам... а итоге ничего не выложил и ничего не продавал. Через несколько дней звонили менеджеры разные... предлагали всячюскую помощь... но я всем говорил одно и то же, что передумал что либо делать на маркете и просил аннулировать магазин.
Спустя время повесили долг в почти 10.000 рублей - за оказанные услуги менеджера!!! Видимо за то, что она мне набирала послушать ответ. Ещё и досудебную заявку составили))) Что-за что ничего непонятно. Вот так вот зарабатываются деньги 🤷‍♂",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=1668862456), date=datetime.datetime(2026, 3, 2, 6, 17, 8, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤬'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=1068597900), date=datetime.datetime(2026, 3, 1, 11, 22, 31, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤬'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=479637571), date=datetime.datetime(2026, 2, 28, 23, 12, 32, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🤬'), big=False, unread=False, my=False)], top_reactors=[])",2.0
341591,2026-02-28 14:22:06+00:00,😳,,,False,,,0.0
341587,2026-02-28 14:18:27+00:00,Кто так новости пишет? Специально что бы никто не понял? Комиссия опять + 500?),,,False,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5267390305076450976, access_hash=-8143203995829027809, file_reference=b'\x02~\xc0\xb8\\\x00\x056Si\xc2rf\xb9\xc3E\xe3\xe6\xcde\x03\xa8\xab\x93=\x90?\xb6E', date=datetime.datetime(2026, 2, 28, 14, 18, 27, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01%(\xd51(\xe83\xf8\xd2y_\xec\x7f\xe3\xd4\xf6\xedM\xc0\xf6\xfc\xa8\x01<\xa1\xfd\xd1\xff\x00}R\x88\x97\xb8\xfdiF=\xbf*\x00\x1e\xdf\x95\x00'\x92\x9e\x87\xf3\xa2\xa4\x1c\n(\x01\x1b\xa7\\Rs\xfd\xef\xd2\x94\x8c\x8e\xf4\x9bG\xbf\xe6h\x00\xe7\xfb\xdf\xa5\x18o\xef~\x94\xa7\x8cQ\x9a\x00QE\x14P\x027\x02\x99\xb8\xfa\x9a(\xa0\x07s\xeb@cE\x14\x00\xe0r(\xa2\x8a\x00""), PhotoSize(type='m', w=320, h=294, size=20014), PhotoSize(type='x', w=800, h=736, size=94906), PhotoSizeProgressive(type='y', w=1037, h=954, sizes=[9880, 34335, 77366, 104613, 113484])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",,0.0
341562,2026-02-28 12:51:28+00:00,"На витрине в блоке ""Красота"" могут показываться категории, которые относятся к ""Бытовой технике"". Чтобы понять, к какому разделу относится категория товара, лучше воспользоваться таблицей из Справки",,,False,,,
341558,2026-02-28 12:35:37+00:00,"Добрый день! Вопрос не к поддержке, а к продавцам. кто сталкивался с тем что на товары отключилось спп как решали?",,,False,,,0.0
341553,2026-02-28 12:26:09+00:00,"Простите, что приходится ждать. 

Мы прилагаем все усилия для скорейшего решения, вернёмся к вам с официальным ответом, как только всё проверим",,,False,,,
341551,2026-02-28 12:19:09+00:00,"Конкретизируйте, пожалуйста.
изначально обещали дать ответ за пару недель, потом за 35 дней, потом за 35 рабочих дней. в итоге сегодня 50ый день ожидания.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 2, 28, 12, 26, 36, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",
341549,2026-02-28 12:13:15+00:00,"Добрый день, Мария!

Сейчас действительно на некоторых ваших карточках сейчас отображается ошибка ""Категория не принята"". Мы уже активно работаем над выявлением и устранением причины этого сбоя. Приносим извинения за неудобства, проблема будет устранена в ближайшее время",,,False,,,
341547,2026-02-28 12:10:16+00:00,Почему тогда всех по разному.,,,False,,,
341546,2026-02-28 12:10:14+00:00,"Ваша претензия ещё находится в работе. Нам требуется время для решения, обязательно вернёмся с результатом к вам в чат и в обращение 811404247959 🙏",,,False,,,
341544,2026-02-28 12:09:14+00:00,"@YandexMarketSupportBot, добрый день! 
Мы заметили, что во многих существующих карточках, по которым уже неоднократно были продажи, вдруг вышли ошибки ""Категория не принята: Вы указали категорию товара, которая больше недоступна. Выберите другую."" 
Все категории по данным карточкам соответствуют. 
Просим устранить ошибки, чтобы товары вновь попали на витрину.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 2, 28, 12, 10, 10, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",1.0
341540,2026-02-28 11:49:01+00:00,"Здравствуйте!

Скидка 7 % сохранится, даже если сотрудник ПВЗ пропикает заказ позже трёх часов — главное, чтобы вы отгрузили заказ в соответствии с настройками 👍",,,False,,,
