,date,message,replies,media_available,reactions_total
2857,2025-11-23 18:00:39+00:00,"Здравствуйте, Анна!

Дело в том, что при создании заявки на мультипоставку показываем все доступные пункты выдачи заказов, которые могут её принять. В случае, если нужного пункта нет на карте, это значит, что через него FBY заказы не поставляются, в такой ситуации можно выбрать ближайший из доступных пунктов выдачи",,False,0
2858,2025-11-23 17:59:45+00:00,Многие будут не против если он переедет в Армению из РФ и его тут не будет,,False,8
2859,2025-11-23 17:58:25+00:00,"Блин как обычно. Закон на 2 страницы, комментарии к нему на 20 страниц.",,False,0
2860,2025-11-23 17:52:32+00:00,310 ГК РФ вроде в базе,,False,0
2861,2025-11-23 17:52:09+00:00,Это какая статья закона?,,False,0
2862,2025-11-23 17:51:48+00:00,"Я сделаю без проблем) не делали, так как товар изначально позиционируется не как ароматизатор, но тут проще согласится, чем спорить

Вопрос в том, почему правила касаются только меня, а все остальные без ограничений",,False,0
2863,2025-11-23 17:51:06+00:00,"Ключевой аспект в том, что заказы принятые к исполнению до введения новых тарифов, должны быть исполнены по старым. ВОТ ТУТ ЗАКОН РФ. А так же должна быть возможность отказаться от исполнения обязательств, которые в процессе исполнения стали не приемлемыми.
Ну а дальше вопрос к кривым механикам. Запоздалая индексация (на месяц) и т.д.",,False,0
2864,2025-11-23 17:51:00+00:00,"Здравствуйте, просим открыть Yandex Market в Армении. Очень многие люди ждут этого с большим интересом.",4.0,False,4
2865,2025-11-23 17:50:43+00:00,сделайте маркировку,,False,0
2866,2025-11-23 17:49:39+00:00,"Я не понимаю, вы с закрытыми глазами читаете? Я услышала почему они не приняты
У меня другой вопрос, как вы объясните то, что не приняты мои, но приняты абсолютно все другие продавцы???
Или что, я магическим образом стала первая в списке проверок? Не поверю я в это никогда.

Почему вы принимаете других продавцов без маркировок?",,False,0
2867,2025-11-23 17:49:03+00:00,"Я не юрист, но, если это прописано в договоре и с ним согласились, почему нет?",,False,0
2868,2025-11-23 17:48:15+00:00,"НЕ подумайте, что перегружены. Скорее всего оставшиеся никому не нужны и их надо нагрузить. Их проблемы теперь ваши",,False,0
2869,2025-11-23 17:47:56+00:00,"Анастасия, товары из поставки 26666518 не были приняты, так как на них не указана дата производства и отсутствует маркировка ""Честный знак"". Необходимо вывезти товары во избежание утилизации. Если у вас есть документы, подтверждающие, что товары из поставки 26666518 не маркируются, пришлите их нам в личные сообщения. Мы всё проверим и поможем вам с этой ситуацией",,False,0
2870,2025-11-23 17:47:08+00:00,Хоть 1000%. Они не имеют право в одностороннем порядке на этапе исполнения заказа менять условия!,,False,0
2871,2025-11-23 17:44:50+00:00,"Уже месяца два система не подгружает большинство пвз для отгрузки мультипоставок. 

Раньше всегда носили просто в ближайший, ими была вся карта усеяна. Теперь же показывает только какие-то удаленные. Проблеме месяца 2. 

Поддержка шаблонно отвечает. 

У кого также ? Что это за новый прикол?",5.0,True,1
2872,2025-11-23 17:42:52+00:00,И что они не разрешают брать комиссию 50%?,,False,0
2873,2025-11-23 17:42:16+00:00,"До конца дня беру на работу курьером, без документов. (не все города)",0.0,False,0
2874,2025-11-23 17:40:39+00:00,Есть еще законы РФ,,False,0
2875,2025-11-23 17:40:02+00:00,Тут главное договор читать,,False,0
2876,2025-11-23 17:34:33+00:00,@YandexMarketSupportBot  хотелось бы услышать ваш ответ ?,,False,1
2877,2025-11-23 17:34:04+00:00,"Ало маркет!!!! Ответы будут или мы признаем, что работаем с нечестной конкуренцией, как тут уже все поняли?) 
Давайте, что вы, тут весь чат наблюдает за вашими нечестными правилами. Позорится если, то по полной, а то что замолчали как мыши?

Хорошо, не хотите по хорошему, будем по плохому)
Я еще раз заказала те же самые товары, которые проверяла вчера. Так как их проверял сотрудник и показывал мне их по видео связи, никаких фото доказательств, что все продавцы торгуют без честного знака, у нас нет, не думали, что дойдет до такого. Ради бога, простите меня все остальные продавцы, кому испорчу статистику отказами, но другого варианта нам не оставили🙏🏼 
Как только они придут, я предоставлю вам доказательства, что торгуют они без честного знака. Также, я зафиксировала остатки у каждого продавца. Спасибо MpStats, который помогает собирать доказательства. И если вдруг я увижу, что остатки увеличиваются и продавцы продолжают делать поставки, вопрос мы уже будем решать в рамках судебных претензий и статей)

На вопрос ответьте, как так вышло, что поставки у других продавцов мы принимаем, торговать им без честного знака разрешаем, а за меня вдруг зацепились?",,False,4
2878,2025-11-23 17:12:06+00:00,Честная конкуренция👍,,False,7
2879,2025-11-23 17:10:55+00:00,Вот так и работаем!,0.0,False,0
2880,2025-11-23 17:09:12+00:00,Как вы думаете у кого купят?,8.0,True,10
2881,2025-11-23 16:57:23+00:00,"За комисси всем - жертвы нужны 🤣🤣🤣🤣 

Вхахахаххахахахахахаха 

Это же юмор бро , безысходный юмор )))",0.0,False,1
2882,2025-11-23 16:56:23+00:00,? Фем хаус ? Разные комиссии гендеру ? О чем ты ? Причем тут пол ? Паркет еп))))))))),,False,0
2883,2025-11-23 16:56:02+00:00,У нас на финальной стадии,,False,0
2884,2025-11-23 16:55:16+00:00,Беда в том что потребитель останется на МП им похер на проблемы селлеров,,False,0
2885,2025-11-23 16:55:07+00:00,Ради такого сейчас ген дир зайдет,,False,1
2886,2025-11-23 16:55:03+00:00,Читаю это три года. Сколько платформ создано?,,False,0
2887,2025-11-23 16:55:01+00:00,Надеюсь Вы женщина,,False,0
2888,2025-11-23 16:53:49+00:00,"Тут не вопрос жульничества, тут явный аттракцион бесовской жадности. Все крайне просто. Любой МП держится на 3х китах:
1. Логистика
2. Денежная масса на счету/счетах
3. Качество сервиса, что б первые два кита не загнулись.

МП в РФ все без исключения, считают, что если они подросли и имеют определенную аудиторию, дуют ей под копчик, а так же вылизывают разными неистовыми способами до гланд - то они молодцы. А продавцы, сатрапы, которые должны плясать как им скажут, т.к. у МП есть аудитория. НА какой то момент, управленцу(цам) воспитанному на либеральных идеях кажется, что он может делать вообще все что захочет, закон в топку, продавца туда же. Мы главные у нас аудитория.
Есть два пути в этом случае.
1. Засунуть свое мнение и негодование туда, куда дуют МП
2. Организовывать свои платформы и уходить с просторов МП (ну можно остаться и разными механиками перетаскивать аудиторию к себе напрямую)

ПС Искать правду можно, но она вам нужна, когда нужно спасать дело?",,False,2
2889,2025-11-23 16:53:42+00:00,"Понимают вашу обеспокоенность, думаю.",,False,0
2890,2025-11-23 16:52:32+00:00,"Озон те же % доставка тоже космос чем он лучше ? 

Ну обьем понятно , а по возвратам все же равны",,False,0
2891,2025-11-23 16:51:36+00:00,Возвраты),,False,0
2892,2025-11-23 16:48:03+00:00,"у меня в этом месяце комиссия вышла в среднем 53.7. Выход один, повышать цены. Они уже космические и продажи резко упали. Но я работаю по FBS и за склад аренду я не плачу, так что могу подождать. Слава богу в других маркетплейсах тоже плохо, но не настолько сильно как здесь. Этот стал худшим из трех.",,False,0
2893,2025-11-23 16:39:44+00:00,"Так это стало понятно сразу после опубликования новых тарифов. Комиссия под 50%, логистика,  продвижение, эквайринг. Хорошо так набегает",,False,0
2894,2025-11-23 16:35:47+00:00,"Тут главное самообладание. Когда вы выплескиваете негативные эмоции в чате, вы теряете энергию для реализации правильного подхода. Яндекс платформа, которая понимает только силу, а не логику.",,False,5
2895,2025-11-23 16:32:58+00:00,"Честно говоря, уж сколько десятков лет я работаю с продажами, но это первый такой наглый и грабительский случай обмана. Поэтому такая и реакция. Извините. Вы правы - буду разбираться с этими жуликами через другие каналы.",,False,2
2896,2025-11-23 16:29:52+00:00,"Здравствуйте! 

Видим ваше сообщение, скоро ответим 😊",,False,1
2897,2025-11-23 16:29:40+00:00,"Не надо угрожать, просто делайте. Арбитраж сейчас прекрасно работает, если иск составлен грамотно. Комплект негативных арбитражных дел крайне плохо скажется на репутации не только маркета, но и группы в целом. А вполне возможно на каком то этапе произойдет прозрение и появятся первые попытки с желанием что то все-таки изменить в сторону человеческую",,False,0
2898,2025-11-23 16:28:12+00:00,Здравствуйте. Ответьте пожалуйста в боте🙋‍♂️,1.0,False,1
2899,2025-11-23 16:25:48+00:00,"Или вы, господа из Яндекс Маркета, всерьёз считаете что на ваш грабёж управы не найдётся?",13.0,False,0
2900,2025-11-23 16:23:09+00:00,"В ходе переписки с т.н. ""техподдержкой"" Яндекс Маркета там уже открыто издеваются. Ну-ну...",0.0,False,0
2901,2025-11-23 15:54:12+00:00,Надеюсь нет)),0.0,False,0
2902,2025-11-23 15:53:39+00:00,Но шансы есть? )))),,False,0
2903,2025-11-23 15:52:45+00:00,Пока нет,,False,0
2904,2025-11-23 15:52:34+00:00,А спад от нуля бывает?,,False,0
2905,2025-11-23 15:42:50+00:00,Я сократил ассортимент на озон с 1000 позиций до 2,,False,0
2906,2025-11-23 15:41:27+00:00,У меня без изменения цены на озон например вообще в три раза снижение заказов,,False,0
2907,2025-11-23 15:40:40+00:00,С 12 когда скорректировал цены. Упали и продажи и посетители. Ждать 30 дней обновления индексации для получения скидок и обновления порога входа в акции,,False,0
2908,2025-11-23 15:31:38+00:00,"Я пробовала в поддержку обращаться по таким заказам, ни разу не помогли, конечно вещи у меня дешевле, но когда один человек целенаправленно это делает , тут все таки должна поддержка подключаться, но ....",,False,0
2909,2025-11-23 15:26:57+00:00,Подскажите у всех спад продаж последние 3 дня?,10.0,False,0
2910,2025-11-23 15:02:48+00:00,@YandexMarketSupportBot ответы будут?),,False,0
2911,2025-11-23 14:55:51+00:00,"Оплачивает картой, получает кэшбек, а для возврата предоставляет карту другого банка. Так ""по копеечке"" добавка к пенсии.",,False,3
2912,2025-11-23 14:46:00+00:00,"Зависит от клиента. Может ""мстит"" Вам или бренду, а может, как было у меня, какой то странный человек заказывал другим, как он думал, нужные вещи и возвращал, когда ему говорили, что не нужно.
А вообще, вариантов может быть много, вплоть до баги у ям",,False,0
2913,2025-11-23 14:29:19+00:00,"Коллеги, скажите свое мнение, пожалуйста,  какую цель может преследовать покупатель?
Заказывает дорогие вещи: горнолыжные ботики и коньки за сто с лишним тысяч, технику бытовую всевозможную, цифровые товары, расплачивается всегда только картой по терминалу. Потом всё возвращает, не подошло. Получает и возвращает в разные пвз. И это почти каждый день, у нас 3 пвз и каждый день он в какой-то приходит. Что с этим вообще делать?",5.0,False,1
2914,2025-11-23 14:05:26+00:00,"А я когда за октябрь понял, что заботал только Яндекс, проверил на комиссия выросла. В январе 13%, а сейчас уже 29 и мне все стало понятно",0.0,False,0
2915,2025-11-23 14:04:37+00:00,"@YandexMarketSupportBot 
У вас сложности с предоставлением почтового адреса?",0.0,False,0
2916,2025-11-23 14:04:24+00:00,"В лучшие времена сорокет выходил, жалко(",,False,0
2917,2025-11-23 14:03:45+00:00,"Минус 3158 рублей. Спасибо Яндексу, что хотя бы всё себе не забрали.",,False,5
2918,2025-11-23 14:03:09+00:00,еще не вечер! лучше пока не выводить,,False,0
2919,2025-11-23 13:59:14+00:00,"Великолепно, за сегодня плюс 150 рублей, не знаю куда такие деньги девать",,False,0
2920,2025-11-23 13:56:27+00:00,"Алекс, спасибо за информацию. Все проверим👌",,False,0
2921,2025-11-23 13:55:21+00:00,"Как у вас с продажами, коллеги по Яндексу ?)",4.0,False,1
2922,2025-11-23 13:38:21+00:00,"Да, я даже как покупатель не могу добавить товары в корзину. Заходишь на карточку и пишет, что товар не в наличии.

Конечно, технические проблемы в выходные это 🔥😂",,False,0
2923,2025-11-23 13:37:33+00:00,все -маркет упал,1.0,True,1
2924,2025-11-23 13:36:05+00:00,после обращения к яндексу произошло вот это,,True,1
2925,2025-11-23 13:25:41+00:00,"Здравствуйте, Алекс!

Все проверим и вернемся к вам с ответом",,False,0
2926,2025-11-23 13:21:00+00:00,вот вам новый прикол - посмотрите на свои товары продавцы - нажимаем - есть - обновляем страницу нет в наличии - опять нажимаем есть - еще раз кликаем - опять нет - у кого такое же? Обращение № 292160109688,4.0,False,2
2927,2025-11-23 13:08:52+00:00,"Рады были помочь! Если появятся вопросы - пишите, обязательно подскажем 🤗",,False,0
2928,2025-11-23 13:07:08+00:00,Отлично! Спасибо!,,False,1
2929,2025-11-23 12:56:45+00:00,"😂Вы думаете я ожидала другой ответ? Конечно напишем и конечно нам откажут, так как ............. миллион причин будет, а в конце -НАМ ОЧЕНЬ ЖАЛЬ, ЧТО ВЫ СТОЛКНУЛИСЬ С ПОДОБНОЙ СИТУАЦИЕЙ",,False,0
2930,2025-11-23 12:54:34+00:00,"Здравствуйте, Василина!

Нам очень жаль, что вы столкнулись с подобной ситуацией по возврату. Дело в том, что после отказа в возврате заявка передается на рассмотрение арбитру, который принимает окончательное решение. В случае, если вы не согласны с тем, что покупателю вернули деньги, вы можете подать претензию.

Оформить и подать претензию можно через личный кабинет, для этого нажмите на иконку с двумя точками в правом верхнем углу экрана — ""Претензии"" и нажмите кнопку ""Создать претензию"". Затем выберите тип претензии, заполните нужные поля и прикрепите дополнительные материалы.

Отметим, что отдельно прикреплять бланк по старой форме не нужно. Также, если подходящего типа претензии нет, можно выбрать тип ""Другое"", подробно описать произошедшую проблему, а также аргументы, которые подтверждают некорректность возврата средств покупателю",,False,0
2931,2025-11-23 12:43:44+00:00,"Здравствуйте, Сергей!

Чтобы расторгнуть договор с Яндекс Маркетом, нужно выполнить несколько шагов:

1. В личном кабинете создайте заявки на вывоз товара.
2. Убедитесь, что погасили все задолженности по договору.
3. Скачайте шаблон заявления на расторжение договора.
4. Отправьте заполненное заявление через форму в Справке. После этого начнётся процедура расторжения договора.

Процесс расторжения договора нельзя остановить или отменить. Если вы хотите временно отключить магазин — воспользуйтесь инструкцией из Справки",,True,0
2932,2025-11-23 12:40:22+00:00,"Ну видимо ответы, которые тут пишет ответственный за поддержку , пишет от себя не более. Только что отклонили возврат от покупателя, который получил разбитый товар. При том, что мы отправляли целую коробку, которую обернули плёнкой и на пвз у нас всё под лупой рассмотрели. Но покупатель притащил коробку""разбитую ""домой (а может и целую, кто его знает) подождал и предъявил разбитый товар. Как рекомендовал очень дорогой сотрудник поддержки маркет👆мы отказали в возврате, написав мотивированный отказ, но.....видимо ПТУшники -сотрудники не в курсе такого решения и вернули деньги покупателю.",,False,1
2933,2025-11-23 12:33:45+00:00,Давно Яндекс еще хуже сделал обращения в поддержку?,0.0,False,0
2934,2025-11-23 12:32:54+00:00,"Ну так это я и сделаю. Больше продаж через этих жуликов не будет никогда. И ещё репутацию им напишу на всех возможных площадках. Я всё понимаю, но с продажи 15 000 рублей к выплате 7 400 с копейками - это уже за пределами. Просто грабёж.",,False,0
2935,2025-11-23 12:27:39+00:00,Почтовый адрес для этой же процедуры жду,,False,0
2936,2025-11-23 12:27:09+00:00,"Всё верно, досудебные претензии отправляются также через личный кабинет — раздел ""Претензии""",,False,0
2937,2025-11-23 12:27:06+00:00,Заказов не прибавилось ни у кого?,0.0,False,1
2938,2025-11-23 12:24:26+00:00,"Лучший варик уйти с маркета ,",,False,1
2939,2025-11-23 12:17:19+00:00,Как расторгнуть договор с маркетом?,1.0,False,1
2940,2025-11-23 12:13:02+00:00,"Почтовый адрес необходим для закрепления совершения процедуры досудебного урегулирования. Обращения на вашей платформе, с точки зрения законодательства РФ не являются данной процедурой, однако мы готовы проинформировать вас и таким способом.",,False,0
2941,2025-11-23 12:10:30+00:00,"ДО СУДЕБНАЯ ПРЕТЕНЗИЯ ОТПРАВЛЯЕТСЯ ТУДА ЖЕ?
ПОЧТОВЫЙ АДРЕС ДЛЯ ОТПРАВЛЕНИЯ ДОСУДЕБНОЙ ПРЕТЕНЗИИ ПРЕДОСТАВЬТЕ ПЖЛСТА",,False,1
2942,2025-11-23 12:09:35+00:00,"Здравствуйте, Дмитрий!

Оформить и подать претензию можно в личном кабинете, нажмите на иконку с двумя точками в правом верхнем углу экрана — ""Претензии"" и нажмите кнопку ""Создать претензию"". Затем выберите тип претензии, заполните нужные поля и прикрепите дополнительные материалы.

Отметим, что отдельно прикреплять бланк по старой форме не нужно",,False,1
2943,2025-11-23 12:07:34+00:00,Измениться вряд ли. Но вот защищенность продавцов будет выше.,,False,1
2944,2025-11-23 12:06:44+00:00,"Видимо да… было бы славно чтобы это делали все и чаще, может что то и изменится",,False,0
2945,2025-11-23 12:06:02+00:00,"Поверьте, единственный способ изменить подход к проблемам у ЯМ - судебный иск, как описал ранее, там скорее всего начинают подключаться люди, хоть с каким-то юр.образованием, тем самым увеличиваются шансы на решение вопросов в рамках законов РФ и в принципе соблюдение законов РФ. Иначе никак.",,False,0
2946,2025-11-23 12:03:07+00:00,"К сожалению или к счастью, юристы появились сразу же, как только оказалась в данной сфере😅
Соответственно они уже и работают над этим вопросом и общаются с ними. Не хотелось бы лишнего движа, хочется что @YandexMarketSupportBot всё таки одумался, что либо правила одни для всех, либо мы не думаем, что покатит и так. Всем зла делать не хочется, но история, когда один все можно, а у нас вот резко поставку не берут, тоже не устраивает. 

А с вами полностью согласна, спасибо!",,False,1
2947,2025-11-23 12:00:36+00:00,"Сэкономлю вам время. Ищите юриста, который грамотно составит до судебную претензию. В механиках, которые внедряются (понятно, что криво) есть множество недочетов (по-русски сам факт их внедрения кривой, т.к. множество законов и регламентов создаются людьми не то чтобы не компетентными, они не понимают суть вопроса). ЯМ в силу того, что не имеет компетентных специалистов в штате (как показывает практика вообще), единственное, что реально имеет более высокий шанс на результат - СУДЕБНЫЙ ИСК, который составляют именно специалисты в своей сфера.",,False,1
2948,2025-11-23 12:00:25+00:00,"Здравствуйте, Татьяна!

Выясняем, почему доставка не была включена в заказ. Вернёмся к вам с решением👌",,False,0
2949,2025-11-23 11:58:37+00:00,"Здравствуйте!

Видим, что вы уже написали нам в личные сообщения по поводу этого заказа, скоро всё проверим и вернемся в личные сообщения с обратной связью",,False,0
2950,2025-11-23 11:55:01+00:00,"Неее, так не пойдет. Хорошо, не предоставляйте, мне в целом и так все ясно.
Если я заказала товары - а на них нет кода, соответственно и документов нет
Да и все документы обычно прикладывают в карточку товара и код тнвэд прописывают в описание. Ни у одного продавца не нашла ничего подобного

Объясните мне на каком основании, тысячи продавцов торгуют, а мою поставку вы не принимаете? Либо блокируйте всех продавцов, либо принимайте мою)

И если вы сейчас скажете, что это все старые поставки у всех, поэтому они просто есть в наличии, а именно с субботы вы стали за всеми следить и новых поставок не примете. То поверьте мне, я не поленюсь отследить новые поставки. И если я замечу, что продавцы без документов совершают новые поставки - разговаривать придется в рамках статьи 10 ГК РФ о злоупотреблении правом. И ФЗ «о защите конкуренции» ст.14.8. Мой товар находится в топе данной категории и у меня есть все основания полагать, что кому то из продавцов это просто не понравилось, что повлекло всю ситуацию)",,False,0
2951,2025-11-23 11:52:15+00:00,"@YandexMarketSupportBot
Досудебные претензии подаются в отдел претензий?
Сообщите почтовый адрес, куда так же направлять досудебные претензии",19.0,False,1
2952,2025-11-23 11:47:12+00:00,"Простите за долгий ответ.

Дело в том, что на товарах из поставки 26666518 не указана дата производства и отсутствует маркировка ""Честный знак"", без необходимой маркировки допоставить такой товар не получится, его необходимо вывести со склада во избежание утилизации.

Также документы других продавцов не предоставить, потому что они являются конфиденциальными.

В случае, если у вас есть документы, которые подтверждают, что товары из поставки 26666518 не подлежат обязательной маркировке, отправьте их нам в личные сообщения, мы всё проверим и поможем вам решить возникшую с поставкой ситуацию",,True,0
2953,2025-11-23 11:46:00+00:00,"@YandexMarketSupportBot Очень хочется узнать про заказы, которые были отменены покупателями и даже не покинули ПВЗ куда мы их относим, а на следующий день забираем как возвраты. Это по обращению № 069280374509. Почему по ним начисляются услуги как доставка к клиенту а в добавок и обратная логистика, товары же по факту никуда не отправляются!!!? Вы начисляете как услугу, которая по факту не осуществляется!! Предлагаете писать претензию, которая будет рассматриваться 35 дней...Нам, что надо теперь за все годы такие заказы находить и писать претензию? Увидел, как вы списали ни за что - пиши претензию, не увидел - маркету и лучше! Почему ваша система это видит, но сама не учитывает это!!",0.0,False,1
2954,2025-11-23 11:41:55+00:00,"Выполнение Заказа № 50456237952 / 50456237952 с вашей стороны, господа из Яндекс Маркета, это же просто мошенничество в крупных размерах!",1.0,False,1
2955,2025-11-23 11:38:17+00:00,"Здравствуйте! Почему доставка не включена в заказ № 51233931009 / 51233931009? В моих настройках доставка3500 рублей, курьерская доставка не осуществляется.",2.0,False,1
2956,2025-11-23 11:38:11+00:00,"Какие же вы негодяи, Яндекс Маркет! Продавал товар за 15 000 рублей, а получу в итоге меньше половины от этой стоимости. Жулики просто!",10.0,False,0
2957,2025-11-23 11:22:43+00:00,Получили! Работаем над вашим обращением👌,,False,0
2958,2025-11-23 11:16:33+00:00,"В личные сообщения выслала видео, где явно показаны завышенные цифры в аналитике буста продаж.",,False,0
2959,2025-11-23 11:10:12+00:00,"Сам такое получал. Писал. Почти неделю спорил, присылал фото, что не то прислали,. Писали, что раз вскрыли, возврату не подлежит, потом предлагали скидки, 15, 25, 35%, лишь бы оставил себе.

Да даже сейчас - пишу - в категории кофе висит бад из Китая- мне порекомендовали ""написать продавцу, чтобы исправили категорию"" -, типа они сами не могут ни исправить ни заблочить",,False,2
2960,2025-11-23 11:05:03+00:00,"Сегодня разговаривала с хозяйкой ПВЗ , она рассказывала, какие посылки присылает Китай покупателям- и пустые приходят , были случаи ,когда покупатель открывал посылку , а там открытки с надписью- извините, этот товар закончился.
С размерами у них вообще беда 
Вместо куртки приходили часы наручные. И все в таком духе.

Как думаете, если бы наш продавец такое делал? Ведь наверняка покупатели пишут в поддержку об жтом",,False,0
2961,2025-11-23 11:01:49+00:00,Ответим вам в личных сообщениях ✍,,False,1
2962,2025-11-23 10:33:09+00:00,"Я бы с радостью это сделал, но Вы переносите в архив претензии (Сообщения, закрытые более 60 дней назад, перемещаем в архив, поэтому тут их не видно.). На решение по моей претензии мне уже по большому счету все равно. Товар выкинул и забыл. Суть остается в моем вопросе, а точнее в Вашем ответе на него. Вы можете четко и прямо ответить на мой вопрос заданный ранее? — https://t.me/chat_marketplace_YM2/280091 от Вашего ответа зависят одобрение или отклонение заявок на возврат",,False,1
2963,2025-11-23 10:11:20+00:00,"Добрый день, спасибо за информацию! Направляю вам ряд вопросов и здесь, для публичного внимания. И в обращении. 

1. Данный товар в продаже с августа. Поставки делались почти каждую неделю. Объясните, пожалуйста, каким образом 4 месяца товар принимали, а сейчас возникла такая проблема. Почему? 

2. Самое главное. Так как ответ от вас мне пришел еще вчера днём, мы не поленились заказать рандомные ароматизаторы из топа в данной категории. Ни один из заказанных ароматизаторов не имеет честного знака. Недавно у нас с вами была похожая ситуация, когда мой товар заблокировали из-за названия, а все остальные продавцы продолжали торговать с этим же названием. Решалась она в обращение 296398388392. После того, как я предоставила доказательства, что так торгуют все, и блокировка моего товара это недобросовестная конкуренция - мне были принесены извинения и мой товар был снят с блокировки. Сейчас аналогичная ситуация. Без честного знака торгуют все продавцы, но не принимают и блокируют только мой товар. Ощущение, что это недобросовестная конкуренция вновь и кто то упорно хочет заблокировать только мой магазин. Если это не так, я требую снять с продажи абсолютно всех продавцов, кто торгует без требуемых вами документов. Или, предоставить мне ссылки на все товары и их разрешающие документы, что докажет, что продавцы их имеют. 
В связи с вышеуказанным, мы просим принять наш товар, который уже приехал к вам на склад, так как вы приняли чужие товары, так как вы принимали мой товар 4 месяца и никаких предупреждений мне не поступало. Следующую партию, мы обязуемся поставить с Qr-кодами, если это необходимо для торговли в данной категории и если вы относите его к данным кодам. Спасибо!",,False,1
2964,2025-11-23 09:57:41+00:00,"Кирилл, выясним это и вернемся с ответом🙏",,False,0
2965,2025-11-23 09:52:56+00:00,"Я уже все нашел в письме
Почему новости об этом нет нигде?",,False,0
2966,2025-11-23 09:51:17+00:00,"Здравствуйте, Кирилл!

Уточняем информацию о повышении стоимости отзывов. Скоро вернемся с ответом",,False,0
2967,2025-11-23 09:42:08+00:00,Ок,,False,0
2968,2025-11-23 09:41:56+00:00,"Та я не вам отвечал, случайно",,False,0
2969,2025-11-23 09:39:14+00:00,"Вы мне на какой вопрос отвечали? Я не спрашивал как считать налог. Тем более, что не пользуюсь сно для тех, у кого нет белых документов",,False,0
2970,2025-11-23 09:38:49+00:00,"Нашел в письме
Почему о таком важном нововведении, связанных с расходами продавца нет отдельной новости на ЯМ?
Почему информация только в письме?",,False,0
2971,2025-11-23 09:36:42+00:00,"Система какая? Если усн 6%, то берете в расчет сумму которая в закрывающих документах. Так как расходы не учитываются, то ничего из этой суммы и не убираем",,False,0
2972,2025-11-23 09:34:03+00:00,У вас другое мнение? Тогда посмотрите закрывающие документы от Яндекса.,,False,1
2973,2025-11-23 09:29:46+00:00,Уверены?,,False,0
2974,2025-11-23 09:28:02+00:00,"Добрый день
Не могу найти информацию о повышении стоимости отзывов за баллы с 24 ноября
Отправьте ссылку, пожалуйста",4.0,False,0
2975,2025-11-23 09:11:15+00:00,"Естественно с денег, что заплатил покупатель.",,False,0
2976,2025-11-23 09:00:40+00:00,"В экономике заказа гляньте. Если жёлтая часть столбика отсутствует или очень низкая - повышаете цену. Только постепенно, а то остановятся заказы. В ранжировании ям цена около 20% занимает. Там же внизу страницы есть заказы и отчисления по услугам МП, можно там же отчёт по заказам скачать. Но помните, что у Вас есть реклама как минимум и себестоимость",,False,0
2977,2025-11-23 08:59:55+00:00,Тоже верно,,False,0
2978,2025-11-23 08:50:03+00:00,"Ну ещё конкуренты не считают совсем, или плохо считают, или распродают товар, чтобы уйти.",,False,0
2979,2025-11-23 08:47:32+00:00,"Эльвира Набиулина сказала, что займётся софинансированием от маркетплейсов",,False,0
2980,2025-11-23 08:45:23+00:00,Это ещё не самый тяжёлый случай при цене 1999 товар со скидкой стоит 1996. 3 рубля 😁,,False,0
2981,2025-11-23 08:33:49+00:00,"Здравствуйте, Вячеслав!

Благодарим вас за то, что поделились своим мнением — оно помогает нам развивать сервис вместе, учитывая важные для продавцов вещи.

Мы также взяли во внимание ваше предложение о вводе рейтинга покупателей, если удастся реализовать вашу идею — обязательно сообщим об этом в новостях или в нашем Telegram-канале",,True,0
