,date,message,views,forwards,pinned,media_available,reactions_total
891,2024-02-22 14:51:35+00:00,"❤️‍🔥 Праздничная распродажа + бестселлеры = идеальное сочетание

Подвели итоги первой волны бестселлеров февраля. В её рамках с 12 по 18 февраля:

🔥 было продано более миллиона товаров;

🔥 участники увеличили свой оборот до 2,4 раз.

Радуемся вместе с ними и напоминаем, что пора ловить новую волну бестселлеров с 26 февраля по 3 марта.

Добавьте в неё подходящий ассортимент до 23 февраля, чтобы покупатели успели выбрать подарки. Они также получат дополнительные скидки или промокоды до 20% за счёт Маркета. А вы — масштабное продвижение своих товаров и скидку на размещение до 50%.

Участвовать

#бестселлерымаркета",14291.0,26.0,False,True,42
892,2024-02-21 10:29:34+00:00,,12077.0,52.0,False,True,0
893,2024-02-21 10:29:34+00:00,,13482.0,52.0,False,True,0
894,2024-02-21 10:29:34+00:00,,12717.0,53.0,False,True,0
895,2024-02-21 10:29:34+00:00,,11081.0,52.0,False,True,0
896,2024-02-21 10:29:34+00:00,"🛍 Из полки — в корзину покупателей

Полки на Маркете помогают продвинуть блок с набором товаров и привлечь новых покупателей к новинкам или популярному у вас ассортименту.

Если хотели попробовать инструмент в деле, сейчас самое время. До 10 марта на Маркете проходит праздничная распродажа — время повышенного спроса покупателей на товары.

Используйте этот момент — запускайте полки, чтобы продвинуть товары в топе поиска, на главной или на карточках товаров.

Рассказываем, как сделать этой с максимальной пользой для продаж. ⤴️

👉 Создать полку

#продвижение",10724.0,55.0,False,True,41
897,2024-02-21 07:34:52+00:00,"Запускайте сбор отзывов по конкретным SKU

Теперь добавлять товары в кампании с отзывами за баллы можно не только по характеристикам или с помощью Excel‑файла, но и по названию или SKU.

Почему это удобно: 

🔹 Принцип работы схож с другими инструментами продвижения.

🔹 Легче следить за тем, кто последний вносил изменения.

🔹 Все настройки собраны в одном месте.

🔹 Проще разобраться, если один товар попадёт в разные кампании.

➡️ Создать кампанию

Больше деталей — в новости.

#работа_с_отзывами",10770.0,40.0,False,True,30
898,2024-02-20 14:01:45+00:00,"💥 Всего неделя до старта тура E-com СФЕРЫ

Совсем скоро наша большая конференция отправится в тур по 4 городам. В каждом встретимся с вами лично и обсудим всё про аналитику и продажи на маркетплейсах.

Вас ждут 3 часа выступлений, топовые спикеры, реальные кейсы продавцов, экспозона и приятные подарки.

📍 Первая остановка — Самара. 28 февраля, Лотте Отель

Места уже закончились, но мы ждём вас в других городах!

📍 Дальше отправимся в Екатеринбург. 14 марта, Ельцин Центр

Подробная программа уже на сайте, участие бесплатное. Прямой трансляции не будет, приходите лично!

Зарегистрироваться

#мероприятия",11400.0,48.0,False,True,51
899,2024-02-20 14:01:41+00:00,,9481.0,10.0,False,True,16
900,2024-02-20 12:07:18+00:00,"Мотивируйте покупателей в регионах скидками
FBY

Поддержите FBY-продажи в разных кластерах скидками, которые учитывают местный спрос и цены конкурентов.

В кабинете уже доступны регулярные акции «Скидки для FBY» — показываем их для всех складов, где у вас есть товары. Присоединитесь к ним, чтобы снизить цену товаров только на нужных складах Маркета — на 5% или больше.

👉 Присоединиться к акции

Поставляйте в регионы с выгодой

До 31 марта транзит до любого склада, кроме подмосковных, стоит всего 10 ₽, а ещё не тарифицируем хранение в регионах и вывоз товаров в Москву.

👉 Создать поставку

#логистика",11210.0,53.0,False,True,28
901,2024-02-16 09:21:03+00:00,"Диагностика продаж — комплексный анализ бизнеса на одной странице

Обновили и переименовали отчёт «Факторы продаж». Теперь он стал полноценным инструментом диагностики вашего бизнеса.

Количество заказов, продвижение бустом, участие в акциях, привлекательность цен, доля в категории и её оборот — добавили детальные графики к каждому показателю для прозрачной оценки причин роста или падения продаж в любой день.

🔸 В фильтрах укажите период и категорию.

🔸 На диаграмме Что повлияло на показы выберите выделяющиеся моменты: падения или пики.

🔸 Изучите графики ниже, чтобы увидеть, как изменение количества показов связано с другими факторами.

Инструмент бесплатный и уже ждёт вас в личном кабинете.

👉 Посмотреть отчёт

ℹ️ Читать подробнее

#аналитика",14634.0,99.0,False,True,43
902,2024-02-15 14:13:28+00:00,,13032.0,46.0,False,True,0
903,2024-02-15 14:13:28+00:00,,14503.0,46.0,False,True,0
904,2024-02-15 14:13:28+00:00,,13167.0,46.0,False,True,0
905,2024-02-15 14:13:28+00:00,,12004.0,46.0,False,True,0
906,2024-02-15 14:13:28+00:00,,11834.0,46.0,False,True,0
907,2024-02-15 14:13:28+00:00,"Как настроить выходные магазина перед праздниками

Скоро 23 февраля, а за ним — 8 марта. Загляните в настройки выходных вашего магазина, чтобы всё было в порядке. Как это сделать, читайте в карточках.

А ещё рассказываем, как будем работать мы.

#управление_магазином",11685.0,46.0,False,True,37
908,2024-02-15 07:56:58+00:00,"Больше никаких бумаг при отгрузках
FBS

С 1 марта отгружать товары в пункты приёма можно будет только по электронному акту приёма-передачи. Достаточно подписать акт в одно нажатие в кабинете или приложении, скопировать штрихкод и показать его в ПВЗ.

Электронные акты имеют ту же силу, что и бумажные. Если вы ещё не переключились на них, перейдите в раздел Склады, выберите нужный склад и поставьте галочку Работать с электронными актами. 1 марта эта настройка включится у всех автоматически.

❗️ Отгружать товары в сортировочные центры по-прежнему можно как по электронным, так и по бумажным актам.

Подробнее о том, как работают электронные акты, — в новости.

#логистика",14728.0,221.0,False,True,66
909,2024-02-14 13:25:48+00:00,,11153.0,60.0,False,True,0
910,2024-02-14 13:25:48+00:00,,12074.0,60.0,False,True,0
911,2024-02-14 13:25:48+00:00,,11669.0,60.0,False,True,0
912,2024-02-14 13:25:48+00:00,,9997.0,60.0,False,True,0
913,2024-02-14 13:25:47+00:00,,9679.0,62.0,False,True,0
914,2024-02-14 13:25:47+00:00,"Частые вопросы про долю локальных продаж: часть 2
FBY

В этот раз расскажем подробней про среднюю милю:

◽️ что влияет на её тариф;

◽️ как рассчитывается финальная стоимость;

◽️ чем средняя миля отличается от последней.

С 1 февраля средняя миля отвечает за складскую обработку и доставку FBY-товаров в кластер покупателя — подробно о ней рассказываем в Справке.

Уже сейчас с высокой долей локальных вы можете экономить до 50% от стоимости средней мили. Развивайте для этого продажи с региональных складов.

➡️ Поставить в регионы

#логистика",9609.0,60.0,False,True,31
915,2024-02-14 09:01:32+00:00,"📣 Стрим: что нового в отзывах за баллы?

15 февраля в 12:30

Теперь в отзывах за баллы можно управлять сбором отзывов из мобильного приложения, автоматически добавлять товары в кампании, быстро находить их с помощью фильтров и многое другое.

Присоединяйтесь к нашему эфиру, чтобы подробнее узнать о функционале и задать вопросы.

Менеджер продукта Мария Дмитриева также расскажет: 

• Почему отзывы так важны для хороших продаж;
• Как настроить сбор отзывов за баллы;
• Какие ещё улучшения вышли в продукте;
• Что сейчас в работе и запустится до конца марта.

👉 Подключиться

#работа_с_отзывами",10268.0,32.0,False,True,31
916,2024-02-14 07:04:42+00:00,"❤️ Знаем, что вы, как и мы, влюблены…

… в e-com. Поздравляем вас с этим прекрасным чувством! Февральские и мартовские праздники — самое подходящее время, чтобы насладиться им сполна.

Скорее добавляйте свои товары в праздничные распродажи, чтобы покупатели могли выгодно приобрести подарки всем родным и любимым, а вы — получить максимум заказов.

💡 Для тех, кто думает, чем пополнить ассортимент, есть небольшая шпаргалка с самыми популярными категориями товаров к 23 февраля и 8 марта.

#продвижение",10153.0,21.0,False,True,40
917,2024-02-12 14:53:49+00:00,"📣 Стрим: новое в индексе качества на Яндекс Маркете

13 февраля в 12:00

С 1 февраля индекс качества работает по-новому — теперь он никак не ограничивает продажи и число заказов в сутки, но влияет на расходы.

Подробнее об изменениях уже завтра расскажет в прямом эфире Александр Муслимов, руководитель проектов службы качества. Также он ответит на ваши вопросы — задавайте их в комментариях к этому посту.

👉 Подключиться

#управление_магазином",11671.0,60.0,False,True,48
918,2024-02-09 10:33:43+00:00,,13398.0,37.0,False,True,0
919,2024-02-09 10:33:43+00:00,,14071.0,36.0,False,True,0
920,2024-02-09 10:33:42+00:00,,13644.0,34.0,False,True,0
921,2024-02-09 10:33:42+00:00,,12124.0,34.0,False,True,0
922,2024-02-09 10:33:42+00:00,"🔔 Что нового в работе с отзывами? Часть 2

Мы регулярно улучшаем и обновляем что-то в отзывах — продолжаем делиться этим с вами. В первой части карточек рассказали про сбор отзывов в два клика и из мобильного приложения, а также про новые функции в ответах на отзывы.

Сегодня покажем, как использовать автодобавление товаров в кампании и упростить работу с ними с помощью фильтров.

👉 Хотите ещё больше узнать об обновлениях и о том, как отзывы влияют на продажи? Подключайтесь к нашему стриму 15 февраля в 12:30.

#работа_с_отзывами",11693.0,34.0,False,True,44
923,2024-02-09 07:59:47+00:00,"Модуль «1С» для продавцов Маркета стал удобней

Сделали наш модуль для системы «1С: Предприятие» более удобным и простым в использовании — теперь достаточно установить его, а привлекать разработчиков и настраивать веб-сервер — не нужно.

Модуль позволит вам выполнять основную работу с Маркетом прямо в системе «1С»: например, обрабатывать заказы, управлять каталогом и ценами, а также передавать остатки.

Это поможет оптимизировать вашу работу и сэкономить время, особенно если у вас больше 300 товаров в каталоге.

Если вы уже работаете с Маркетом в «1С», вам нужно переключиться на новую схему обработки заказов в самом модуле на странице Работа с заказами → Настройки. Как это сделать

Подробнее о модуле — в Справке.

#управление_магазином",12059.0,116.0,False,True,24
924,2024-02-08 13:59:01+00:00,"Новое в ценах: софинансирование и привлекательность с учётом ваших скидок

Продолжаем улучшать инструменты для работы с ценами, чтобы управлять ими было проще.

🔹 Добавили на страницу отдельную колонку Цена для софинансирования — это минимальная цена, по который вы готовы продать товар. Если задать эту цену, мы можем софинансировать вашу скидку — добавить столько же или больше.

🔹 Теперь в привлекательности цены учитываем все скидки, которые вы даёте за свой счёт, а не базовую цену, как раньше.

🔹 А все скидочные механики, в том числе акции, в которых участвуют ваши товары, показываем прямо на странице.

Читать подробнее про все изменения

➡️ Перейти к ценам

#цены",11988.0,108.0,False,True,55
925,2024-02-08 06:59:26+00:00,"19 февраля автоматически подключатся доставка и возврат в ПВЗ Маркета
DBS

С 19 февраля начнём автоматически подключать продавцов DBS к ПВЗ Маркета. Опция будет работать только в вашем домашнем регионе. Также в ПВЗ Маркета будем принимать возвраты.

Доставка в ПВЗ Маркета — для роста продаж

🔸 У Маркета 10 000 точек, а в более чем 50% случаев покупатели выбирают доставку именно до наших пунктов. Подключение к сети поможет увеличить заказы.

🔸 Правила упаковки просты: важно только распечатать ярлык. Он будет доступен на странице заказа или придёт по API. Подробнее

🔸 Услугу отдельно тарифицировать не будем — допрасходов у вас не возникнет.

🔸 У некоторых покупателей выбор удобного пункта появится уже на следующей неделе, постепенно добавим опцию всем.

Возвраты в ПВЗ — для хорошего клиентского опыта

Покупатели также смогут сдавать товары в пункты выдачи. Привезём возврат в ПВЗ или сортцентр, указанный в настройках склада. Выбрали ближайший к вам, но вы можете его поменять.

👉 Подробности

#логистика",12250.0,136.0,False,True,43
926,2024-02-07 14:59:26+00:00,"❤️ Приходите к нам в офис на встречи с командами Маркета

Мы продолжаем прекрасную традицию — периодически встречаться с вами в офисе Яндекса в Москве и обсуждать насущные вопросы. В этом году провели уже два таких мероприятия.

На первой встрече мы рассказали, как лучше подготовиться к сезонной распродаже и акции бестселлеры, а продавцы поделились собственным опытом и лайфхаками.

На втором мероприятии подвели итоги с участниками Клуба Маркета и в формате вопрос‑ответ разобрали их самые популярные запросы. Обе встречи были наполнены приятным общением друг с другом и сюрпризами от Маркета.

Присоединиться к нашим встречам просто. Заполните анкету, и как только будет мероприятие на актуальную для вас тему — позовём в гости!

#мероприятия",11767.0,96.0,False,True,62
927,2024-02-07 14:59:24+00:00,,10155.0,5.0,False,True,29
928,2024-02-06 14:47:30+00:00,,12090.0,87.0,False,True,0
929,2024-02-06 14:47:30+00:00,,12874.0,87.0,False,True,0
930,2024-02-06 14:47:30+00:00,,11829.0,87.0,False,True,0
931,2024-02-06 14:47:30+00:00,,10734.0,87.0,False,True,0
932,2024-02-06 14:47:30+00:00,,10530.0,87.0,False,True,0
933,2024-02-06 14:47:30+00:00,"Софинансирование, буст продаж, акции: всё про управление ценами на Маркете

Выгодная цена — решающий фактор для покупателей при выборе товаров на маркетплейсе.

Мы поддерживаем продавцов, которые предлагают привлекательные цены, увеличиваем ваши скидки за свой счёт или назначаем свои и компенсируем всю сумму, чтобы вы получали больше заказов.

Но есть и другие способы сделать цены привлекательными для каждого покупателя и выгодными для вас. В карточках рассказываем про 3 ключевых инструмента 👆

Больше инструментов и деталей с примерами — в Справке.

💡 Читать

#цены",10400.0,88.0,False,True,40
934,2024-02-06 10:43:59+00:00,"📦 Для вашего удобства увеличили время отгрузок
FBS

Теперь привозить заказы в ПВЗ можно не с 10:00 до 18:00, а в часы их работы. Самое раннее время, когда можно привезти товары — с момента открытия пункта, самое позднее — за 2 часа до его закрытия.

Актуальное время отгрузки, учитывающее возможные часы посещения вашего пункта приёма, есть на страницах Настройки склада и Отгрузки.

Пара советов, как успешно сдать отгрузку

Если опоздать с отгрузкой или не завершить приёмку, это может повлиять на индекс качества, поэтому:

✅ Приезжайте не позднее, чем за 2 часа до окончания работы пункта приёма.

✅ Убедитесь, что все привезённые вами товары приняты, и не оставляйте их в пункте приёма, не дождавшись сканирования.

✅ Если вам не подходит время работы выбранного ПВЗ, посмотрите другие ближайшие пункты. Возможно, их расписание окажется более удобным.

К настройкам склада

#логистика",11813.0,132.0,False,True,98
935,2024-02-05 13:06:58+00:00,,,,,False,0
936,2024-02-05 12:59:15+00:00,,11675.0,50.0,False,True,0
937,2024-02-05 12:59:15+00:00,,11820.0,41.0,False,True,0
938,2024-02-05 12:59:15+00:00,,11089.0,36.0,False,True,0
939,2024-02-05 12:59:14+00:00,,10180.0,37.0,False,True,0
940,2024-02-05 12:59:14+00:00,,10166.0,37.0,False,True,0
941,2024-02-05 12:59:14+00:00,"🌷Что покупают на Маркете в феврале и марте?

Праздничная распродажа «Подарки всем-всем» началась! В карточках поделились, какие категории товаров пользуются наибольшей популярностью 23 февраля и 8 марта.

Самое время добавлять товары в акции, расширять ассортимент и растить продажи! Например, присоединиться к новой волне бестселлеров до 9 февраля и получить масштабное продвижение, скидку на размещение и дополнительные скидки для покупателей за наш счёт.

К акциям

👉 Подробнее о том, как получить от распродажи максимум, также рассказали на стриме.

#продвижение",10250.0,37.0,False,True,33
942,2024-02-05 10:08:43+00:00,"Новые привлекающие фоны для баннеров с нейросетью YandexGPT

Чтобы привлечь больше внимания потенциальных покупателей к товарам, добавили библиотеку фонов для баннеров — с градиентом и абстрактной геометрией.

Сгенерировать баннер и запустить кампанию можно буквально за минуту: алгоритм сам подберёт фон и подготовит изображение товара, а нейросеть напишет продающий текст на основе описания с карточки.

Если захочется поменять фон, можно сгенерировать баннер повторно.

👉 Создать баннер

#продвижение",11316.0,61.0,False,True,42
943,2024-02-02 14:34:06+00:00,"Добавили потоварные рекомендации ставок для буста продаж

Теперь при загрузке товаров Excel-файлом мы формируем ответный файл, в котором даём рекомендации ставок для каждого товара в кампании.

Пересчитываем рекомендации и обновляем файл каждый раз, когда вы заходите редактировать кампанию. Вы можете ознакомиться с актуальными на данный момент рекомендациями ставок и скорректировать действующую кампанию.

👉 К бусту продаж

#управление_магазином",13216.0,85.0,False,True,47
944,2024-02-02 11:12:28+00:00,"Новые транзиты помогут с ростом локальных продаж

Открываем новые транзитные направления в Москве, Санкт‑Петербурге и Нижнем Новгороде, чтобы поставлять на склады в других кластерах стало проще.

• Москва, Софьино → Екатеринбург, Самара и Ростов‑на‑Дону
• Санкт‑Петербург, Троицкий и Бугры → Москва и Екатеринбург
• Нижний Новгород → Москва

До 29 февраля для этих транзитов нет отдельной тарификации. Пользуйтесь новыми транзитами, чтобы улучшить долю локальных продаж во всех кластерах — и благодаря этому получить скидку на тариф средней мили. Слотов много, планировать поставки можно уже сейчас.

➡️ Создать поставку

#логистика",12745.0,89.0,False,True,44
945,2024-02-01 13:45:08+00:00,"Встречайте E-com СФЕРУ в вашем городе

Каждый год мы собираем продавцов на нашей большой конференции, чтобы обсудить продажи на маркетплейсах. В этом году мы решили не ограничивать географию события и отправиться в тур!

Впереди 4 города, где мы встретимся с вами лично и поговорим про технологии для развития бизнеса на маркетплейсе.

📍 Первый город — Самара

28 февраля вместе с экспертами из Яндекса расскажем про аналитику, нейросети и технологии, которые помогают продавать больше.

Подробная программа уже на сайте, участие бесплатное для всех.

➡️ Получить билет

#мероприятия",12858.0,84.0,False,True,68
946,2024-02-01 08:54:07+00:00,"🔔 Распродажи февраля и марта: готовимся вместе

Стрим 2 февраля в 12:00

Совсем скоро на Маркете пройдёт праздничная распродажа. В прошлом году оборот участвовавших в ней магазинов в среднем вырос в 2,7 раз.

Чтобы в этот раз всё так же прошло на ура, приглашаем вас присоединиться к нашему пятничному стриму.

Вы узнаете: 

• Какие товары пользуются спросом 14 февраля, 23 февраля и 8 марта; 

• Как подготовить рекламные кампании; 

• Как Маркет поддержит ваши продажи.

👉 Подключиться

#продвижение",12656.0,68.0,False,True,46
947,2024-01-31 15:33:29+00:00,"Перевели расчёт доли локальных продаж на кластеры
FBY

Раньше доля локальных продаж рассчитывалась по федеральным округам. В некоторых округах складов Маркета не было, из-за чего продавцы не получали там локальные продажи. Поэтому с округов мы перешли на кластеры, разделив все регионы между ними. Как распределились регионы

Проверьте долю локальных продаж в личном кабинете

При переходе с округов на кластеры значение доли пересчиталось. У большинства продавцов она не изменилась или улучшилась — но у некоторых стала ниже.

➡️ Проверить долю

До 1 марта за долю — только скидки, надбавки не применяем. Поставляйте в регионы, чтобы за февраль улучшить показатель и экономить на тарифе средней мили.

Как рассчитать поставки в регионы, а также подробнее про кластеры рассказываем в новости.

#логистика",11192.0,66.0,False,True,45
948,2024-01-31 12:23:05+00:00,"⚡️ Снижаем стоимость размещения в части категорий с 1 февраля

С 1 февраля тариф на размещение в части категорий станет выгоднее. Снизим стоимость в 155 категориях для DBS-продавцов до 2%. Размещение ряда товаров для дачи и сада снизится для всех моделей — в среднем на 2%.

DBS

⬇️ Для 80 категорий товаров для строительства и ремонта снизим стоимость размещения до 2%, вместо 9-20%. Это строительные смеси, отделочные материалы, напольные покрытия и другие товары.

⬇️ Размещение недорогих товаров большого объёма также снижаем до 2%. Это товары до 800 ₽ и объёмом от 4 литров. Всего — 75 категорий, среди которых наполнители для кошачьих туалетов, вода, дрова, уголь и тазы.

Дача и сад: ниже для всех моделей

Садовая техника, инвентарь, инструменты, удобрения — почти в 95 категориях снижаем размещение в среднем на 2%.

Смотреть тарифы для всех категорий с 1 февраля

#финансы",11618.0,153.0,False,True,47
949,2024-01-31 07:42:01+00:00,"Вчерашние отмены и опоздания не скажутся на индексе качества 

Знаем, что вчера из-за сбоя в Рунете некоторые продавцы не отгрузили заказы вовремя. Это не повлияет на ваш индекс качества — автоматически уберём из расчёта все вчерашние заказы с недочётами.",10992.0,49.0,False,False,77
950,2024-01-30 15:23:44+00:00,,11610.0,65.0,False,True,0
951,2024-01-30 15:23:43+00:00,,12230.0,63.0,False,True,0
952,2024-01-30 15:23:43+00:00,,11434.0,63.0,False,True,0
953,2024-01-30 15:23:43+00:00,,11382.0,63.0,False,True,0
954,2024-01-30 15:23:43+00:00,"Частые вопросы про долю локальных продаж: часть 1

Доля локальных продаж — это процент товаров, доставленных со склада в округе покупателя. С 1 февраля показатель будет влиять на стоимость новой FBY-услуги «Средняя миля».

Как рассчитывается доля и как её улучшать, рассказываем в карточках. В следующих частях подробно разберём среднюю милю и ответим на другие ваши вопросы: задавайте их в комментариях к этому посту.

Если не были на стриме про долю локальных продаж, то посмотрите запись — разбираем, как всё работает, на наглядных примерах.

#логистика",10410.0,64.0,False,True,33
955,2024-01-29 15:35:05+00:00,"🎈 Больше праздников — больше продаж

С 5 февраля по 10 марта на Маркете пройдёт праздничная распродажа.

Добавляйте товары в бестселлеры, флеш-распродажи, акции со скидкой и промокодом уже сейчас, чтобы покупатели могли выгодно приобрести подарки любимым, а вы — получить максимум заказов.

🔥 В 2,7 раз вырос оборот магазинов, которые участвовали в акциях февраля и марта в прошлом году.

Поддержим отдельные категории во флеш-распродажах

Для товаров из категорий мода, красота, дом, мужская мода, красота по-мужски и дети пройдут отдельные флеш-распродажи. Даты и условия каждой можно детальнее изучить в календаре акций.

Перейти к акциям

Все акции уже ждут вас в личном кабинете. Подробнее про инструменты поддержки и фокусные акции — в новости.

#продвижение",11627.0,51.0,False,True,42
956,2024-01-29 08:24:29+00:00,,12178.0,76.0,False,True,0
957,2024-01-29 08:24:29+00:00,,13146.0,76.0,False,True,0
958,2024-01-29 08:24:29+00:00,,12523.0,76.0,False,True,0
959,2024-01-29 08:24:29+00:00,,10922.0,77.0,False,True,0
960,2024-01-29 08:24:29+00:00,,11043.0,77.0,False,True,0
961,2024-01-29 08:24:29+00:00,,10890.0,76.0,False,True,0
962,2024-01-29 08:24:29+00:00,,10772.0,77.0,False,True,0
963,2024-01-29 08:24:29+00:00,,10595.0,78.0,False,True,0
964,2024-01-29 08:24:29+00:00,"🔔 Что нового в работе с отзывами?

Инструменты по управлению отзывами стали ещё эффективнее и удобнее: теперь настроить сбор отзывов можно в два клика и из мобильного приложения, появились новые функции в ответах на отзывы и многое другое.

В карточках рассказали о последних обновлениях, а также напомнили, почему отзывы так важны.

Больше деталей — в новости.

#работа_с_отзывами",10628.0,76.0,False,True,57
965,2024-01-26 11:07:09+00:00,"Создавайте заявки и ярлыки для поставок быстрее
FBY

В файлах для поставок появилась новая аналитика: показываем, сколько товаров привезти на склад, чтобы удовлетворить спрос в регионе и получить максимум локальных продаж.

В расчёте — только продажи, без прогнозов и сложных коэффициентов

Берём количество ваших товаров, доставленных в регион — и вычитаем из них остатки регионального склада. К товарам с хорошей оборачиваемостью добавляем 10% «про запас». Ориентируйтесь на наше число, чтобы создать оптимальную поставку, которой хватит на ближайшие 30 дней.

Ярлыки для поставок в Софьино создаются по-новому

Укажите в заявке, как привезёте товары — в коробках или на палетах — и сколько их будет. Создадим для них уникальные ярлыки, которые останется только распечатать и наклеить. В будущем новый процесс заработает и на других складах.

Больше о расчёте оптимального количества и создании ярлыков — в новости.

#логистика",12901.0,81.0,False,True,32
966,2024-01-26 06:32:36+00:00,"До марта за долю локальных продаж — только скидки
FBY

Уже рассказали, что от доли локальных продаж с 1 февраля будут зависеть FBY-расходы. А именно, стоимость новой услуги «Средняя миля» — она заменит обработку и доставку в округ покупателя. За низкую долю к тарифу средней мили применяется надбавка, а за высокую — скидка до 50%.

Видим, что многие продавцы уже сделали поставки в регионы и подняли долю локальных продаж до 70% и выше — и с 1 февраля получат скидку на услугу. Остальным даём дополнительное время на подготовку: в феврале надбавки к средней миле применять не будем.

А ещё убрали из расчёта доли FBS-продажи. Спасибо за вашу обратную связь, продолжайте!

📣 Как улучшать долю локальных продаж — узнайте на стриме

Проведём его сегодня в 11:30. Подробно расскажем о новой услуге «Средняя миля», и как снижать её стоимость с помощью доли локальных продаж. В конце ответим на ваши вопросы — присоединяйтесь.

#логистика",12587.0,74.0,False,True,41
967,2024-01-25 11:09:35+00:00,,11123.0,8.0,False,True,48
968,2024-01-25 11:03:16+00:00,"📣 Стрим: зачем качать локальные продажи?

26 января в 11:30

С 1 февраля у FBY-модели появится новая услуга — средняя миля. Она объединит в себе обработку и доставку в округ и будет применяться ко всем доставленным товарам. Стоимость средней мили будет зависеть от размеров товара и вашей доли локальных продаж.

На стриме вы узнаете:

▫️ Где посмотреть свою долю локальных продаж;
▫️ Как работать с долей локальных продаж;
▫️ Как платить меньше за новую FBY-услугу.

👉 Подключиться

Вопросы по теме можно задать в комментариях к эфиру.

#логистика",12999.0,84.0,False,True,36
969,2024-01-22 11:07:46+00:00,,15145.0,206.0,False,True,0
970,2024-01-22 11:07:46+00:00,,15580.0,207.0,False,True,0
971,2024-01-22 11:07:46+00:00,,15272.0,206.0,False,True,0
972,2024-01-22 11:07:46+00:00,"Как превратить фото товара в продающую картинку

Просто выберите фотографию и доверьте процесс нейросети YandexART.

Более 2 500 продавцов Маркета уже генерируют фон для товаров прямо в личном кабинете и в половине случаев добавляют варианты от нейросети в карточку.

🤖 YandexART доступна в 365 категориях

Среди них бытовая техника, детские товары, товары для дома, для красоты и другие, список постепенно пополняется. Все категории перечислены в Справке.

#продвижение",13815.0,214.0,False,True,119
973,2024-01-22 11:07:43+00:00,,12656.0,15.0,False,True,31
974,2024-01-19 13:08:14+00:00,"Продажи без ограничений — теперь при любом индексе качества
FBS, Экспресс, DBS

С 1 февраля индекс качества перестанет ограничивать ваши продажи — вы будете получать безлимитное число заказов в сутки. Одновременно он начнёт влиять на ваши расходы — при отмене или опоздании по вине продавца будем начислять плату в зависимости от индекса.

❗️ Плата за отмены и опоздания позволит компенсировать расходы на удержание покупателей, обработку отмен и перенос доставки.

Как индекс качества будет влиять на расходы

◽️ Если вы отмените заказ, в зависимости от индекса качества будет начислено 50—100% от стоимости, которую вы заплатили бы за размещение товара. Сумма составит не меньше 50 ₽ и не больше 650 ₽.

◽️ При опоздании дополнительно к стоимости размещения начислится от 10 до 20%, но не меньше 10 ₽ и не больше 300 ₽.

◽️ Сейчас при отменах продавцы платят фиксированную стоимость 75 ₽ на моделях FBS и DBS, а также полную стоимость доставки на модели Экспресс. С 1 февраля этих начислений не будет.

Узнать подробности

#управление_магазином",20327.0,472.0,False,True,143
