id,date,message,views,forwards,pinned,media,reactions,replies
354548,2026-04-01 05:14:15+00:00,Это у Вас в таблице автоматом подгружает данные ЯМ?,,,False,,,
354549,2026-04-01 05:19:29+00:00,"Яндекс маркет по какой причине старые категории товаров увеличились в цене, (старые категории на которых не было создания новых подкатегорий , которые так и остались  не тронутыми , но ценник сильно кратно вырос ) почему ?",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=534282967), date=datetime.datetime(2026, 4, 1, 5, 26, 27, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🔥'), big=False, unread=False, my=False)], top_reactors=[])",20.0
354551,2026-04-01 05:26:01+00:00,Под видом введение подкатегория просто подняли комиссии. Категории все те же! Высший пилотаж 👍🏼,,,False,,,1.0
354552,2026-04-01 05:26:25+00:00,"Доброе утро, Никита!

Поделитесь, пожалуйста, скриншотом или видео ошибки нам в личные сообщения @YandexMarketSupportBot. Проверим, почему так происходит",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🙏'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=974432448), date=datetime.datetime(2026, 4, 1, 5, 42, 55, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🙏'), big=False, unread=False, my=False)], top_reactors=[])",
354553,2026-04-01 05:28:45+00:00,"Средняя миля, кстати, тоже выросла))",,,False,,,
354554,2026-04-01 05:28:53+00:00,"Обращение № 350983309329
 Маркет ответ дай нормальный . почему солгали по повышению цен . не сообщили что повысили на всё. Почему солгали что повысили только новые подкатегории?",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 4, 1, 5, 30, 33, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",
354555,2026-04-01 05:30:01+00:00,"Так любая новость об ""улучшение"" - это скрытое увеличение комиссий",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💯'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=1012552968), date=datetime.datetime(2026, 4, 6, 17, 24, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=506017321), date=datetime.datetime(2026, 4, 1, 10, 23, 48, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=534282967), date=datetime.datetime(2026, 4, 1, 5, 30, 17, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🔥'), big=False, unread=False, my=False)], top_reactors=[])",
354557,2026-04-01 05:31:23+00:00,Я не знаю почему так происходит! У вас по артикулу не подгружаются наши товары в таблицу,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 4, 1, 5, 47, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",
354558,2026-04-01 05:37:35+00:00,"Самописный, никак получается....",,,False,,,
354559,2026-04-01 05:38:51+00:00,"Полу-автоматом, это просто юнитка",,,False,,,
354563,2026-04-01 05:46:14+00:00,"Здравствуйте!

Проверим информацию по обращению и вернёмся с ответом в этот чат. Пожалуйста, ожидайте",,,False,,,
354564,2026-04-01 05:46:28+00:00,Ожидаем,,,False,,,
354566,2026-04-01 05:50:18+00:00,"Ждем ваше видео с ошибкой, чтобы разобраться и устранить проблему 🤝",,,False,,,
354567,2026-04-01 06:13:57+00:00,"Да, 30%",,,False,,,
354568,2026-04-01 06:14:14+00:00,@YandexMarketSupportBot льготный тариф при цене до 300 руб и до 5л точно заработал? калькулятор в карточке товаров не считает по нему,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 4, 1, 6, 14, 33, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",2.0
354570,2026-04-01 06:17:47+00:00,Тоже хочется ответа на этот вопрос.,,,False,,,
354571,2026-04-01 06:18:54+00:00,"С мобильной версии в старом кабинете показывает совсем не то, что обещали с товарами до 300 р. Показывает убыток.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 4, 1, 6, 20, 8, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",1.0
354572,2026-04-01 06:19:01+00:00,"На них убрали среднюю милю, маржинальность стала хорошая",,,False,,,
354573,2026-04-01 06:19:55+00:00,"Полчаса назад миля была, сейчас проверю еще раз.",,,False,,,0.0
354575,2026-04-01 06:20:33+00:00,Я по факту говорю! В юнитке пересчитал,,,False,,,
354576,2026-04-01 06:21:21+00:00,На сайте изменили калькулятор?,,,False,,,3.0
354578,2026-04-01 06:22:18+00:00,"В мобильной версии миля осталась. Интересно, что выплатят, как у вас в юнитке, или как у них в их юнитке?",,,False,,,0.0
354579,2026-04-01 06:23:19+00:00,"Лучше вообще не продавать пока, чем влететь в убытки.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=2, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5291719444), date=datetime.datetime(2026, 4, 1, 6, 29, 53, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🔥'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=8681610203), date=datetime.datetime(2026, 4, 1, 6, 28, 9, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🔥'), big=False, unread=False, my=False)], top_reactors=[])",0.0
354580,2026-04-01 06:28:01+00:00,"Здравствуйте, Дмитрий!

Да, калькулятор на сайте уже учитывает обновлённые тарифы — вы можете пользоваться им для актуальных расчётов 👍",,,False,,,
354583,2026-04-01 06:29:47+00:00,"Здравствуйте, Наталья!

Напишите, пожалуйста, нам в личные сообщения ID вашего магазина — всё проверим 🕵",,,False,"MessageMediaWebPage(webpage=WebPage(id=9170793121480526244, url='https://t.me/YandexMarketSupportBot', display_url='t.me/YandexMarketSupportBot', hash=0, has_large_media=False, video_cover_photo=False, type='telegram_bot', site_name='Telegram', title='Поддержка продавцов Маркета', description='Помощь по вопросам в чате продавцов Яндекс Маркета', photo=Photo(id=5330393034308837332, access_hash=-8580071813205938289, file_reference=b'\x00j\x04\xfa\xaaH\xaa\xc9\xd43\xc2!\xbb\x91q\xe46\x0b\x81\xac!', date=datetime.datetime(2024, 11, 21, 13, 8, 1, tzinfo=datetime.timezone.utc), sizes=[PhotoSize(type='a', w=160, h=160, size=4803), PhotoSize(type='b', w=320, h=320, size=10560), PhotoSize(type='c', w=640, h=640, size=23319), PhotoStrippedSize(type='i', bytes=b""\x01((\xa7E\x15\xafcd\x91\xc6$\x91A\x90\xf2\x01\xfe\x1a`d\xedlgi\xc7\xae)+\xa5\xaa7\xd6I$fH\xd4\t\x07$\x0f\xe2\xa0\x0c\x8a(\xa2\x81\n\xb8\xde\xb9\xe9\x91\x9a\xdf\xb9\xf3\xbc\xaf\xf4}\xbb\xf3\xdf\xd2\xb9\xfa\xdf\xb4\xf3>\xcc\x9eh\xc3b\x81\x8d0\xc8'\xf3\x8c\xa7\xeecgl\xd2Y\xcc\xcf\x1e%\x926\x93=\x14\x83\xc53Q'djr\x11\x9f\rU\xe6\xb5Xm\xcc\xf1\x10\xac\x08+\x8f_AH\x0c\xf7\xc6\xf6\xc7L\x9cQO\xb8P\xb7\x12\x05\x18\x01\xbazQLDt\xef1\xff\x00\xbe\xdf\xf7\xd1\xa2\x8a\x00U\x99\xd7!\x8e\xf5<\x15c\x90i\xc2TNc\x8b\r\xd8\xb3g\x1fAE\x14\x0c\x8b\xa9\xc9\xa2\x8a(\x11"")], dc_id=2, has_stickers=False, video_sizes=[]), embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=True)",,
354584,2026-04-01 06:31:28+00:00,"Здравствуйте, Евгений!

Да, льготный тариф для товаров стоимостью до 300 рублей и объёмом до 5 литров уже действует — информация в личном кабинете обновлена.

Если вы не видите актуальных данных, пришлите нам в личные сообщения примеры SKU таких товаров — мы проверим и разберёмся в ситуации",,,False,"MessageMediaWebPage(webpage=WebPage(id=9170793121480526244, url='https://t.me/YandexMarketSupportBot', display_url='t.me/YandexMarketSupportBot', hash=0, has_large_media=False, video_cover_photo=False, type='telegram_bot', site_name='Telegram', title='Поддержка продавцов Маркета', description='Помощь по вопросам в чате продавцов Яндекс Маркета', photo=Photo(id=5330393034308837332, access_hash=-8580071813205938289, file_reference=b'\x00j\x04\xfa\xaaH\xaa\xc9\xd43\xc2!\xbb\x91q\xe46\x0b\x81\xac!', date=datetime.datetime(2024, 11, 21, 13, 8, 1, tzinfo=datetime.timezone.utc), sizes=[PhotoSize(type='a', w=160, h=160, size=4803), PhotoSize(type='b', w=320, h=320, size=10560), PhotoSize(type='c', w=640, h=640, size=23319), PhotoStrippedSize(type='i', bytes=b""\x01((\xa7E\x15\xafcd\x91\xc6$\x91A\x90\xf2\x01\xfe\x1a`d\xedlgi\xc7\xae)+\xa5\xaa7\xd6I$fH\xd4\t\x07$\x0f\xe2\xa0\x0c\x8a(\xa2\x81\n\xb8\xde\xb9\xe9\x91\x9a\xdf\xb9\xf3\xbc\xaf\xf4}\xbb\xf3\xdf\xd2\xb9\xfa\xdf\xb4\xf3>\xcc\x9eh\xc3b\x81\x8d0\xc8'\xf3\x8c\xa7\xeecgl\xd2Y\xcc\xcf\x1e%\x926\x93=\x14\x83\xc53Q'djr\x11\x9f\rU\xe6\xb5Xm\xcc\xf1\x10\xac\x08+\x8f_AH\x0c\xf7\xc6\xf6\xc7L\x9cQO\xb8P\xb7\x12\x05\x18\x01\xbazQLDt\xef1\xff\x00\xbe\xdf\xf7\xd1\xa2\x8a\x00U\x99\xd7!\x8e\xf5<\x15c\x90i\xc2TNc\x8b\r\xd8\xb3g\x1fAE\x14\x0c\x8b\xa9\xc9\xa2\x8a(\x11"")], dc_id=2, has_stickers=False, video_sizes=[]), embed_url=None, embed_type=None, embed_width=None, embed_height=None, duration=None, author=None, document=None, cached_page=None, attributes=[]), force_large_media=False, force_small_media=False, manual=False, safe=True)",,
354587,2026-04-01 06:44:25+00:00,,,,False,"MessageMediaPhoto(spoiler=False, photo=Photo(id=5361889751776040124, access_hash=1962888484122108837, file_reference=b'\x02~\xc0\xb8\\\x00\x05i\x1bj\x04\xfa\xaat\xe1T\x0b??_\xd2l\xf9W\xa3\xa5la\x82', date=datetime.datetime(2026, 4, 1, 6, 44, 25, tzinfo=datetime.timezone.utc), sizes=[PhotoStrippedSize(type='i', bytes=b""\x01('\xd5+\x96\xff\x00\xec\x8d)b\x83$\x0c}sJO4\xd7?(\xfa\x8f\xe7@\x00\x94w\x1f\x904\xbe`\xf4?\x91\xa7\x0e\x94\xc7\xce\xd1\xf5\x1f\xce\x81\x8f\xc7\xd7\xf3\xa2\x81\xda\x8aV\x10\xc2\xb9<\x93\xf9\xd0\xd8\xda1\x9e\xa3\xbf\xbd8\x92\t\xa4`Yp8\xa61\xc3\xa56O\xba>\xa3\xf9\xd3\x00\x93\xd7\x1f\xf0\x1f\xfe\xbd\x05\x18\xe3.0\x0f\xf7h\x02Q\xda\x8aE\x00w\xa2\x81\x01\xce{~T\xa3\xd2\x8a(\x01;t?\xa5\x18\xa2\x8a\x00p\xa2\x8a(\x03""), PhotoSize(type='m', w=314, h=320, size=25228), PhotoSize(type='x', w=784, h=800, size=103135), PhotoSizeProgressive(type='y', w=1236, h=1262, sizes=[15187, 42483, 94700, 130522, 192645])], dc_id=2, has_stickers=False, video_sizes=[]), ttl_seconds=None)",,
354589,2026-04-01 06:45:28+00:00,какой пик?,,,False,,,
354591,2026-04-01 06:47:03+00:00,ФБО отгрузил и все,,,False,,"MessageReactions(results=[], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",
354593,2026-04-01 06:49:04+00:00,"Все, походу торговлю на ЯМе сворачиваем сегодня, снова все силы бросаем в интернет магазин. С удвоившейся комиссией ценник, даже на минимуме, неконкурентный.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💯'), count=2, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=2058541419), date=datetime.datetime(2026, 4, 6, 18, 40, 26, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=5429511478), date=datetime.datetime(2026, 4, 1, 6, 55, 19, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='💯'), big=False, unread=False, my=False)], top_reactors=[])",18.0
354594,2026-04-01 06:51:46+00:00,тарифы уже действуют? можно менять ценники вниз?,,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 4, 1, 6, 52, 29, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",
354595,2026-04-01 06:54:49+00:00,"Да, новые тарифы уже действуют. Вы можете обновлять цены с учётом актуальных условий.

Ознакомиться с обновлёнными тарифами можно по ссылке",,,False,,,
354597,2026-04-01 06:56:22+00:00,"Возвращаемся к вам с ответом. Об изменении стоимости услуг мы сообщили в новости от 20 марта. Там же приложили файл с тарифами на размещение, чтобы вы смогли заранее с ними ознакомиться и подготовиться к обновлению стоимости услуг",,,False,"MessageMediaWebPage(webpage=WebPageEmpty(id=3843990409789968727, url='https://partner.market.yandex.ru/business/767325/news?euid=594175421&tld=ru&campaignId=23324838&topicFilter=all&platformTypeFilter=all&periodFilter=all&directPostFeedId=855184fe43cf45948b500d80dcb24f41&directPostSource=news_page'), force_large_media=False, force_small_media=False, manual=False, safe=False)",,
354598,2026-04-01 06:56:52+00:00,"Звучит логично конечно и такие мысли есть. С другой стороны оно же у всех продавцов такие и платит покупатель… но на другой площадке:) 

А так, смотрю в сторону витрины, для заказов подписчиков комиссия 5%, вместо 43% в моей категории. 

Это если откинуть все негодование",,,False,,,
354599,2026-04-01 06:56:59+00:00,"Только надо было предупредить что повышаете цены на все категории , а не на новые созданные подкатегории",,,False,,,
354600,2026-04-01 06:58:23+00:00,"Если только так, да. Но что, если заказ придет не с витрины? Органика, по бренду. И капец, минус 30%
Смотрю свой новый прайс, это конец, кгт дбс, на выдаче Яндекса поисковика сразу дороже всех конкурентов",,,False,,,
354601,2026-04-01 07:06:29+00:00,Пик по фбс давно зашит в доставку,,,False,,,
354603,2026-04-01 07:11:47+00:00,"Не списывают, она уже 3 месяца как в средней миле вшита. Это за обработку возврата/невыкупа списывают за пик",,,False,,,
354604,2026-04-01 07:13:13+00:00,"это факт, а мне нужна предвариловка",,,False,,,
354605,2026-04-01 07:13:23+00:00,Возвращаемся с информацией. Рассчитать стоимость услуг можно в калькуляторе. В личном кабинете также информация о стоимости уже обновлена,,,False,,,
354607,2026-04-01 07:15:09+00:00,"Предвариловка с фактом не совсем коррелирует, а так база в самом товаре есть, без рекламы, по моделям продаж, ну или ручками, там вон всего немного переменных с эксель завести.
Калькулятор на сайте Яндекса в конце концов. Таблицу юнитки вам тут скинуть кто-нибудь тоже может",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🏆'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=553147242), date=datetime.datetime(2026, 4, 1, 7, 21, 16, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='🏆'), big=False, unread=False, my=False)], top_reactors=[])",
354608,2026-04-01 07:18:03+00:00,"Там есть промокод, я даю скидку 15% только для подписчиков. В корзине появляется бегунок и мотивирует покупателя подписаться прям перед заказом. В итоге  комиссия 5 и скидка 15 итого 20 вместо 43. 

Но почему-то не все покупатели пользуются. 

Например если маркет дает свой промокод, то покупатель может выбрать только один. Или мой или нет.",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='✍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=6223012267), date=datetime.datetime(2026, 4, 1, 7, 18, 29, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='✍'), big=False, unread=False, my=False)], top_reactors=[])",
354609,2026-04-01 07:18:25+00:00,"Сейчас рассчитать стоимость услуг можно в нашем калькуляторе, в нём уже обновлены данные и учитываются новые тарифы.

Калькулятор маржинальности пока не добавили в личный кабинет, поэтому рекомендуем пользоваться калькулятором из Справки",,,False,,,
354610,2026-04-01 07:19:38+00:00,"Первая покупка подписчика не тарифицируется как 5%, только вторая",,,False,,,
354611,2026-04-01 07:21:15+00:00,"Спасибо, но мне нужны первичные данные от Яндекса, когда несколько тыс товаров и в каждую карточку надо провалиться и проверить поборы- та еще затея. В озоне это реализовано и можно использовать как рабочий инструмент, что мешает Яндексу @YandexMarketSupportBot подобyю таблицу сделать- остается загадкой",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=553147242), date=datetime.datetime(2026, 4, 1, 7, 21, 15, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👍'), big=False, unread=False, my=False)], top_reactors=[])",
354613,2026-04-01 07:23:12+00:00,"Вы про юнит таблицу озон? Ну в Яндексе нет про подписки :) плюс эта таблицу будет вам немного врать, как и любая другая в Яндексе",,,False,,,
354614,2026-04-01 07:23:22+00:00,Это больно,,,False,,,
354615,2026-04-01 07:24:56+00:00,"Нет, не про юникту, про отчет ""Расходы по схемам продаж""",,,False,,,
354616,2026-04-01 07:25:44+00:00,"@YandexMarketSupportBot Как отключить чат с покупателями, чтобы они всякую ерунду не писали постоянно. Внедрите уже быстрые автоматические ответы!!! Одни и те же тупые вопросы, на которые можно автоматически отвечать!!!",,,False,,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=7570757869), date=datetime.datetime(2026, 4, 1, 12, 1, 54, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👍'), big=False, unread=False, my=False), MessagePeerReaction(peer_id=PeerUser(user_id=5881371972), date=datetime.datetime(2026, 4, 1, 7, 26, 10, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👀'), big=False, unread=False, my=False)], top_reactors=[])",1.0
354617,2026-04-01 07:27:55+00:00,"Как ни странно, не вижу у себя такой в кабинете",,,False,,,
354618,2026-04-01 07:28:11+00:00,"Здравствуйте, Дмитрий!

Мы рассмотрим возможность на внедрение централизованного инструмента для расчёта тарифов по всему ассортименту. Если мы примем решение о реализации этой идеи, обязательно сообщим об этом в новостях в личном кабинете и нашем канале Telegram",,,False,"MessageMediaWebPage(webpage=WebPageEmpty(id=3843990408580003209, url='https://partner.market.yandex.ru/news?topicFilter=all&platformTypeFilter=all&periodFilter=all'), force_large_media=False, force_small_media=False, manual=False, safe=False)","MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👌'), count=1, chosen_order=None)], min=False, can_see_list=True, reactions_as_tags=False, recent_reactions=[MessagePeerReaction(peer_id=PeerUser(user_id=391788281), date=datetime.datetime(2026, 4, 1, 7, 28, 25, tzinfo=datetime.timezone.utc), reaction=ReactionEmoji(emoticon='👌'), big=False, unread=False, my=False)], top_reactors=[])",
